# Downloaded at 2023-07-16
# Used for testing (calculation validation)
# Source: https://www.waveformlighting.com/tech/black-body-and-reconstituted-daylight-locus-coordinates-by-cct-csv-excel-format
# Source: https://www.waveformlighting.com/files/blackBodyLocus_1.txt

# CCT	x (black body)	y (black body)	u' (black body)	v' (black body)	y (daylight)	y (TM30)

5264	0.338085419988679	0.345856870370290	0.208884517687618	0.480793663054144	0.352326529103335	0.350800813648827
5265	0.338060296110381	0.345835809501169	0.208875527753308	0.480779421977483	0.352305291462044	0.350786088552577
5266	0.338035182644168	0.345814754012866	0.208866542278689	0.480765184241850	0.352284058907969	0.350771368186259
5267	0.338010079584522	0.345793703904679	0.208857561260866	0.480750949846677	0.352262831441062	0.350756652548344
5268	0.337984986925929	0.345772659175906	0.208848584696950	0.480736718791397	0.352241609061273	0.350741941637305
5269	0.337959904662878	0.345751619825841	0.208839612584050	0.480722491075440	0.352220391768552	0.350727235451613
5270	0.337934832789862	0.345730585853780	0.208830644919283	0.480708266698239	0.352199179562843	0.350712533989742
5271	0.337909771301376	0.345709557259013	0.208821681699763	0.480694045659224	0.352177972444089	0.350697837250164
5272	0.337884720191920	0.345688534040833	0.208812722922608	0.480679827957825	0.352156770412233	0.350683145231351
5273	0.337859679455995	0.345667516198530	0.208803768584940	0.480665613593472	0.352135573467212	0.350668457931776
5274	0.337834649088107	0.345646503731391	0.208794818683880	0.480651402565594	0.352114381608963	0.350653775349911
5275	0.337809629082766	0.345625496638704	0.208785873216555	0.480637194873622	0.352093194837419	0.350639097484229
5276	0.337784619434484	0.345604494919755	0.208776932180092	0.480622990516983	0.352072013152513	0.350624424333203
5277	0.337759620137775	0.345583498573827	0.208767995571621	0.480608789495106	0.352050836554174	0.350609755895305
5278	0.337734631187159	0.345562507600202	0.208759063388272	0.480594591807419	0.352029665042328	0.350595092169008
5279	0.337709652577159	0.345541521998164	0.208750135627181	0.480580397453349	0.352008498616900	0.350580433152785
5280	0.337684684302299	0.345520541766991	0.208741212285485	0.480566206432324	0.351987337277813	0.350565778845108
5281	0.337659726357108	0.345499566905961	0.208732293360320	0.480552018743770	0.351966181024986	0.350551129244451
5282	0.337634778736119	0.345478597414353	0.208723378848830	0.480537834387114	0.351945029858338	0.350536484349286
5283	0.337609841433866	0.345457633291442	0.208714468748158	0.480523653361781	0.351923883777783	0.350521844158086
5284	0.337584914444888	0.345436674536502	0.208705563055447	0.480509475667198	0.351902742783235	0.350507208669325
5285	0.337559997763728	0.345415721148806	0.208696661767847	0.480495301302789	0.351881606874605	0.350492577881474
5286	0.337535091384929	0.345394773127627	0.208687764882507	0.480481130267980	0.351860476051800	0.350477951793008
5287	0.337510195303042	0.345373830472233	0.208678872396581	0.480466962562194	0.351839350314728	0.350463330402399
5288	0.337485309512616	0.345352893181895	0.208669984307221	0.480452798184856	0.351818229663291	0.350448713708121
5289	0.337460434008209	0.345331961255880	0.208661100611585	0.480438637135389	0.351797114097393	0.350434101708647
5290	0.337435568784377	0.345311034693453	0.208652221306833	0.480424479413217	0.351776003616931	0.350419494402450
5291	0.337410713835682	0.345290113493880	0.208643346390124	0.480410325017763	0.351754898221803	0.350404891788003
5292	0.337385869156689	0.345269197656424	0.208634475858624	0.480396173948448	0.351733797911905	0.350390293863781
5293	0.337361034741966	0.345248287180347	0.208625609709497	0.480382026204696	0.351712702687127	0.350375700628255
5294	0.337336210586085	0.345227382064910	0.208616747939912	0.480367881785928	0.351691612547362	0.350361112079901
5295	0.337311396683620	0.345206482309372	0.208607890547038	0.480353740691565	0.351670527492495	0.350346528217191
5296	0.337286593029149	0.345185587912992	0.208599037528048	0.480339602921028	0.351649447522415	0.350331949038599
5297	0.337261799617253	0.345164698875025	0.208590188880117	0.480325468473738	0.351628372637003	0.350317374542599
5298	0.337237016442517	0.345143815194727	0.208581344600422	0.480311337349115	0.351607302836141	0.350302804727665
5299	0.337212243499527	0.345122936871354	0.208572504686142	0.480297209546579	0.351586238119709	0.350288239592270
5300	0.337187480782876	0.345102063904155	0.208563669134457	0.480283085065549	0.351565178487582	0.350273679134888
5301	0.337162728287157	0.345081196292385	0.208554837942553	0.480268963905445	0.351544123939636	0.350259123353994
5302	0.337137986006968	0.345060334035291	0.208546011107614	0.480254846065684	0.351523074475743	0.350244572248060
5303	0.337113253936909	0.345039477132123	0.208537188626828	0.480240731545687	0.351502030095772	0.350230025815562
5304	0.337088532071585	0.345018625582129	0.208528370497386	0.480226620344869	0.351480990799592	0.350215484054974
5305	0.337063820405602	0.344997779384554	0.208519556716480	0.480212512462650	0.351459956587068	0.350200946964769
5306	0.337039118933570	0.344976938538643	0.208510747281305	0.480198407898446	0.351438927458064	0.350186414543422
5307	0.337014427650104	0.344956103043639	0.208501942189057	0.480184306651674	0.351417903412441	0.350171886789408
5308	0.336989746549821	0.344935272898785	0.208493141436936	0.480170208721751	0.351396884450058	0.350157363701200
5309	0.336965075627339	0.344914448103321	0.208484345022143	0.480156114108093	0.351375870570772	0.350142845277274
5310	0.336940414877284	0.344893628656486	0.208475552941881	0.480142022810114	0.351354861774436	0.350128331516103
5311	0.336915764294281	0.344872814557519	0.208466765193356	0.480127934827232	0.351333858060905	0.350113822416163
5312	0.336891123872960	0.344852005805658	0.208457981773775	0.480113850158861	0.351312859430027	0.350099317975928
5313	0.336866493607954	0.344831202400136	0.208449202680350	0.480099768804415	0.351291865881651	0.350084818193873
5314	0.336841873493900	0.344810404340188	0.208440427910291	0.480085690763309	0.351270877415623	0.350070323068473
5315	0.336817263525437	0.344789611625048	0.208431657460815	0.480071616034956	0.351249894031786	0.350055832598203
5316	0.336792663697208	0.344768824253947	0.208422891329136	0.480057544618771	0.351228915729982	0.350041346781537
5317	0.336768074003858	0.344748042226115	0.208414129512474	0.480043476514166	0.351207942510050	0.350026865616952
5318	0.336743494440037	0.344727265540782	0.208405372008050	0.480029411720555	0.351186974371828	0.350012389102921
5319	0.336718925000397	0.344706494197175	0.208396618813087	0.480015350237349	0.351166011315149	0.349997917237921
5320	0.336694365679595	0.344685728194521	0.208387869924810	0.480001292063961	0.351145053339848	0.349983450020426
5321	0.336669816472287	0.344664967532044	0.208379125340448	0.479987237199802	0.351124100445754	0.349968987448913
5322	0.336645277373138	0.344644212208970	0.208370385057229	0.479973185644285	0.351103152632696	0.349954529521856
5323	0.336620748376811	0.344623462224520	0.208361649072386	0.479959137396820	0.351082209900501	0.349940076237732
5324	0.336596229477976	0.344602717577916	0.208352917383152	0.479945092456817	0.351061272248993	0.349925627595016
5325	0.336571720671303	0.344581978268379	0.208344189986764	0.479931050823688	0.351040339677993	0.349911183592183
5326	0.336547221951468	0.344561244295127	0.208335466880461	0.479917012496841	0.351019412187322	0.349896744227710
5327	0.336522733313150	0.344540515657377	0.208326748061482	0.479902977475687	0.350998489776797	0.349882309500072
5328	0.336498254751028	0.344519792354347	0.208318033527071	0.479888945759635	0.350977572446234	0.349867879407745
5329	0.336473786259788	0.344499074385250	0.208309323274473	0.479874917348094	0.350956660195447	0.349853453949207
5330	0.336449327834117	0.344478361749302	0.208300617300934	0.479860892240472	0.350935753024247	0.349839033122932
5331	0.336424879468706	0.344457654445715	0.208291915603704	0.479846870436178	0.350914850932443	0.349824616927398
5332	0.336400441158250	0.344436952473699	0.208283218180034	0.479832851934619	0.350893953919843	0.349810205361080
5333	0.336376012897444	0.344416255832466	0.208274525027178	0.479818836735204	0.350873061986251	0.349795798422455
5334	0.336351594680991	0.344395564521223	0.208265836142390	0.479804824837338	0.350852175131470	0.349781396109999
5335	0.336327186503593	0.344374878539179	0.208257151522931	0.479790816240429	0.350831293355302	0.349766998422190
5336	0.336302788359957	0.344354197885540	0.208248471166058	0.479776810943884	0.350810416657545	0.349752605357504
5337	0.336278400244793	0.344333522559512	0.208239795069035	0.479762808947108	0.350789545037996	0.349738216914418
5338	0.336254022152814	0.344312852560297	0.208231123229126	0.479748810249507	0.350768678496449	0.349723833091409
5339	0.336229654078737	0.344292187887100	0.208222455643597	0.479734814850488	0.350747817032696	0.349709453886954
5340	0.336205296017281	0.344271528539120	0.208213792309716	0.479720822749454	0.350726960646529	0.349695079299530
5341	0.336180947963168	0.344250874515559	0.208205133224754	0.479706833945811	0.350706109337735	0.349680709327614
5342	0.336156609911126	0.344230225815616	0.208196478385985	0.479692848438962	0.350685263106100	0.349666343969684
5343	0.336132281855882	0.344209582438487	0.208187827790683	0.479678866228313	0.350664421951410	0.349651983224217
5344	0.336107963792169	0.344188944383371	0.208179181436126	0.479664887313267	0.350643585873445	0.349637627089691
5345	0.336083655714722	0.344168311649462	0.208170539319592	0.479650911693227	0.350622754871986	0.349623275564584
5346	0.336059357618280	0.344147684235955	0.208161901438362	0.479636939367596	0.350601928946811	0.349608928647372
5347	0.336035069497585	0.344127062142042	0.208153267789722	0.479622970335777	0.350581108097696	0.349594586336535
5348	0.336010791347381	0.344106445366915	0.208144638370955	0.479609004597172	0.350560292324414	0.349580248630550
5349	0.335986523162416	0.344085833909765	0.208136013179350	0.479595042151184	0.350539481626737	0.349565915527895
5350	0.335962264937442	0.344065227769781	0.208127392212197	0.479581082997214	0.350518676004436	0.349551587027049
5351	0.335938016667212	0.344044626946151	0.208118775466788	0.479567127134663	0.350497875457277	0.349537263126489
5352	0.335913778346486	0.344024031438063	0.208110162940416	0.479553174562933	0.350477079985027	0.349522943824695
5353	0.335889549970021	0.344003441244701	0.208101554630379	0.479539225281425	0.350456289587448	0.349508629120144
5354	0.335865331532584	0.343982856365251	0.208092950533974	0.479525279289537	0.350435504264303	0.349494319011315
5355	0.335841123028940	0.343962276798896	0.208084350648501	0.479511336586672	0.350414724015352	0.349480013496687
5356	0.335816924453861	0.343941702544818	0.208075754971264	0.479497397172228	0.350393948840351	0.349465712574740
5357	0.335792735802118	0.343921133602198	0.208067163499567	0.479483461045604	0.350373178739056	0.349451416243951
5358	0.335768557068488	0.343900569970216	0.208058576230718	0.479469528206200	0.350352413711221	0.349437124502800
5359	0.335744388247752	0.343880011648051	0.208049993162023	0.479455598653415	0.350331653756597	0.349422837349767
5360	0.335720229334691	0.343859458634880	0.208041414290796	0.479441672386647	0.350310898874934	0.349408554783329
5361	0.335696080324091	0.343838910929880	0.208032839614348	0.479427749405293	0.350290149065978	0.349394276801968
5362	0.335671941210742	0.343818368532225	0.208024269129996	0.479413829708753	0.350269404329476	0.349380003404163
5363	0.335647811989435	0.343797831441089	0.208015702835056	0.479399913296422	0.350248664665172	0.349365734588392
5364	0.335623692654966	0.343777299655647	0.208007140726848	0.479386000167699	0.350227930072805	0.349351470353137
5365	0.335599583202133	0.343756773175068	0.207998582802692	0.479372090321980	0.350207200552116	0.349337210696877
5366	0.335575483625736	0.343736251998524	0.207990029059914	0.479358183758662	0.350186476102843	0.349322955618091
5367	0.335551393920582	0.343715736125184	0.207981479495838	0.479344280477140	0.350165756724720	0.349308705115261
5368	0.335527314081477	0.343695225554216	0.207972934107792	0.479330380476810	0.350145042417482	0.349294459186866
5369	0.335503244103232	0.343674720284787	0.207964392893106	0.479316483757069	0.350124333180860	0.349280217831387
5370	0.335479183980662	0.343654220316063	0.207955855849112	0.479302590317310	0.350103629014583	0.349265981047304
5371	0.335455133708583	0.343633725647210	0.207947322973144	0.479288700156929	0.350082929918378	0.349251748833098
5372	0.335431093281816	0.343613236277389	0.207938794262537	0.479274813275322	0.350062235891973	0.349237521187250
5373	0.335407062695184	0.343592752205765	0.207930269714631	0.479260929671880	0.350041546935090	0.349223298108240
5374	0.335383041943512	0.343572273431498	0.207921749326765	0.479247049346000	0.350020863047450	0.349209079594550
5375	0.335359031021632	0.343551799953748	0.207913233096282	0.479233172297073	0.350000184228775	0.349194865644662
5376	0.335335029924375	0.343531331771675	0.207904721020525	0.479219298524494	0.349979510478780	0.349180656257055
5377	0.335311038646577	0.343510868884436	0.207896213096843	0.479205428027656	0.349958841797183	0.349166451430212
5378	0.335287057183077	0.343490411291188	0.207887709322582	0.479191560805950	0.349938178183697	0.349152251162614
5379	0.335263085528717	0.343469958991088	0.207879209695094	0.479177696858770	0.349917519638034	0.349138055452743
5380	0.335239123678341	0.343449511983289	0.207870714211730	0.479163836185508	0.349896866159904	0.349123864299080
5381	0.335215171626798	0.343429070266944	0.207862222869847	0.479149978785554	0.349876217749014	0.349109677700108
5382	0.335191229368940	0.343408633841207	0.207853735666799	0.479136124658302	0.349855574405073	0.349095495654309
5383	0.335167296899621	0.343388202705229	0.207845252599948	0.479122273803140	0.349834936127783	0.349081318160164
5384	0.335143374213697	0.343367776858159	0.207836773666653	0.479108426219462	0.349814302916846	0.349067145216157
5385	0.335119461306030	0.343347356299146	0.207828298864277	0.479094581906656	0.349793674771963	0.349052976820770
5386	0.335095558171483	0.343326941027339	0.207819828190185	0.479080740864113	0.349773051692834	0.349038812972485
5387	0.335071664804922	0.343306531041884	0.207811361641744	0.479066903091223	0.349752433679152	0.349024653669785
5388	0.335047781201219	0.343286126341926	0.207802899216324	0.479053068587376	0.349731820730615	0.349010498911153
5389	0.335023907355244	0.343265726926611	0.207794440911295	0.479039237351960	0.349711212846914	0.348996348695072
5390	0.335000043261875	0.343245332795082	0.207785986724031	0.479025409384365	0.349690610027739	0.348982203020025
5391	0.334976188915991	0.343224943946481	0.207777536651906	0.479011584683980	0.349670012272781	0.348968061884496
5392	0.334952344312473	0.343204560379949	0.207769090692299	0.478997763250192	0.349649419581726	0.348953925286968
5393	0.334928509446206	0.343184182094627	0.207760648842587	0.478983945082390	0.349628831954259	0.348939793225925
5394	0.334904684312079	0.343163809089654	0.207752211100154	0.478970130179961	0.349608249390063	0.348925665699850
5395	0.334880868904984	0.343143441364167	0.207743777462382	0.478956318542293	0.349587671888820	0.348911542707227
5396	0.334857063219814	0.343123078917304	0.207735347926656	0.478942510168773	0.349567099450209	0.348897424246541
5397	0.334833267251467	0.343102721748201	0.207726922490364	0.478928705058788	0.349546532073908	0.348883310316275
5398	0.334809480994844	0.343082369855991	0.207718501150896	0.478914903211725	0.349525969759592	0.348869200914913
5399	0.334785704444848	0.343062023239810	0.207710083905642	0.478901104626969	0.349505412506935	0.348855096040941
5400	0.334761937596386	0.343041681898789	0.207701670751997	0.478887309303907	0.349484860315609	0.348840995692843
5401	0.334738180444367	0.343021345832061	0.207693261687355	0.478873517241924	0.349464313185285	0.348826899869104
5402	0.334714432983705	0.343001015038755	0.207684856709116	0.478859728440406	0.349443771115629	0.348812808568208
5403	0.334690695209315	0.342980689518001	0.207676455814677	0.478845942898737	0.349423234106310	0.348798721788641
5404	0.334666967116116	0.342960369268927	0.207668059001441	0.478832160616303	0.349402702156991	0.348784639528888
5405	0.334643248699030	0.342940054290661	0.207659666266812	0.478818381592488	0.349382175267334	0.348770561787434
5406	0.334619539952982	0.342919744582329	0.207651277608194	0.478804605826676	0.349361653437001	0.348756488562765
5407	0.334595840872901	0.342899440143055	0.207642893022996	0.478790833318250	0.349341136665652	0.348742419853366
5408	0.334572151453716	0.342879140971965	0.207634512508628	0.478777064066596	0.349320624952942	0.348728355657724
5409	0.334548471690363	0.342858847068181	0.207626136062500	0.478763298071096	0.349300118298527	0.348714295974324
5410	0.334524801577778	0.342838558430825	0.207617763682027	0.478749535331132	0.349279616702060	0.348700240801652
5411	0.334501141110902	0.342818275059019	0.207609395364625	0.478735775846088	0.349259120163193	0.348686190138195
5412	0.334477490284679	0.342797996951881	0.207601031107710	0.478722019615346	0.349238628681576	0.348672143982440
5413	0.334453849094053	0.342777724108532	0.207592670908703	0.478708266638289	0.349218142256857	0.348658102332872
5414	0.334430217533975	0.342757456528088	0.207584314765026	0.478694516914298	0.349197660888682	0.348644065187979
5415	0.334406595599397	0.342737194209667	0.207575962674102	0.478680770442755	0.349177184576696	0.348630032546247
5416	0.334382983285275	0.342716937152384	0.207567614633357	0.478667027223040	0.349156713320540	0.348616004406163
5417	0.334359380586567	0.342696685355355	0.207559270640219	0.478653287254536	0.349136247119855	0.348601980766216
5418	0.334335787498234	0.342676438817692	0.207550930692116	0.478639550536623	0.349115785974281	0.348587961624891
5419	0.334312204015241	0.342656197538509	0.207542594786482	0.478625817068680	0.349095329883454	0.348573946980678
5420	0.334288630132555	0.342635961516917	0.207534262920749	0.478612086850090	0.349074878847010	0.348559936832063
5421	0.334265065845148	0.342615730752027	0.207525935092354	0.478598359880230	0.349054432864582	0.348545931177534
5422	0.334241511147992	0.342595505242948	0.207517611298733	0.478584636158482	0.349033991935802	0.348531930015580
5423	0.334217966036064	0.342575284988789	0.207509291537327	0.478570915684224	0.349013556060299	0.348517933344689
5424	0.334194430504345	0.342555069988657	0.207500975805577	0.478557198456835	0.348993125237703	0.348503941163349
5425	0.334170904547815	0.342534860241660	0.207492664100926	0.478543484475695	0.348972699467638	0.348489953470048
5426	0.334147388161462	0.342514655746902	0.207484356420821	0.478529773740181	0.348952278749730	0.348475970263276
5427	0.334123881340274	0.342494456503489	0.207476052762709	0.478516066249672	0.348931863083601	0.348461991541521
5428	0.334100384079242	0.342474262510523	0.207467753124040	0.478502362003545	0.348911452468873	0.348448017303272
5429	0.334076896373362	0.342454073767108	0.207459457502263	0.478488661001180	0.348891046905165	0.348434047547019
5430	0.334053418217630	0.342433890272344	0.207451165894835	0.478474963241951	0.348870646392093	0.348420082271251
5431	0.334029949607048	0.342413712025332	0.207442878299209	0.478461268725238	0.348850250929274	0.348406121474458
5432	0.334006490536619	0.342393539025172	0.207434594712843	0.478447577450417	0.348829860516321	0.348392165155128
5433	0.333983041001350	0.342373371270963	0.207426315133197	0.478433889416864	0.348809475152847	0.348378213311753
5434	0.333959600996251	0.342353208761802	0.207418039557731	0.478420204623956	0.348789094838463	0.348364265942822
5435	0.333936170516334	0.342333051496784	0.207409767983909	0.478406523071069	0.348768719572776	0.348350323046826
5436	0.333912749556615	0.342312899475007	0.207401500409198	0.478392844757578	0.348748349355394	0.348336384622254
5437	0.333889338112113	0.342292752695565	0.207393236831062	0.478379169682858	0.348727984185922	0.348322450667599
5438	0.333865936177850	0.342272611157550	0.207384977246973	0.478365497846287	0.348707624063962	0.348308521181349
5439	0.333842543748850	0.342252474860056	0.207376721654400	0.478351829247237	0.348687268989118	0.348294596161997
5440	0.333819160820140	0.342232343802175	0.207368470050818	0.478338163885084	0.348666918960988	0.348280675608033
5441	0.333795787386753	0.342212217982997	0.207360222433700	0.478324501759203	0.348646573979172	0.348266759517949
5442	0.333772423443720	0.342192097401611	0.207351978800525	0.478310842868966	0.348626234043265	0.348252847890236
5443	0.333749068986079	0.342171982057107	0.207343739148770	0.478297187213749	0.348605899152862	0.348238940723386
5444	0.333725724008869	0.342151871948571	0.207335503475917	0.478283534792925	0.348585569307556	0.348225038015891
5445	0.333702388507134	0.342131767075092	0.207327271779449	0.478269885605867	0.348565244506939	0.348211139766242
5446	0.333679062475918	0.342111667435754	0.207319044056850	0.478256239651949	0.348544924750600	0.348197245972933
5447	0.333655745910270	0.342091573029643	0.207310820305608	0.478242596930542	0.348524610038127	0.348183356634454
5448	0.333632438805242	0.342071483855842	0.207302600523210	0.478228957441021	0.348504300369106	0.348169471749300
5449	0.333609141155888	0.342051399913435	0.207294384707147	0.478215321182756	0.348483995743122	0.348155591315963
5450	0.333585852957265	0.342031321201502	0.207286172854913	0.478201688155121	0.348463696159757	0.348141715332935
5451	0.333562574204434	0.342011247719126	0.207277964964001	0.478188058357486	0.348443401618592	0.348127843798710
5452	0.333539304892459	0.341991179465386	0.207269761031908	0.478174431789224	0.348423112119207	0.348113976711781
5453	0.333516045016406	0.341971116439362	0.207261561056132	0.478160808449706	0.348402827661180	0.348100114070641
5454	0.333492794571343	0.341951058640131	0.207253365034172	0.478147188338302	0.348382548244085	0.348086255873785
5455	0.333469553552344	0.341931006066771	0.207245172963533	0.478133571454384	0.348362273867499	0.348072402119706
5456	0.333446321954484	0.341910958718358	0.207236984841717	0.478119957797322	0.348342004530993	0.348058552806897
5457	0.333423099772840	0.341890916593967	0.207228800666231	0.478106347366486	0.348321740234137	0.348044707933855
5458	0.333399887002495	0.341870879692674	0.207220620434582	0.478092740161245	0.348301480976503	0.348030867499072
5459	0.333376683638532	0.341850848013549	0.207212444144281	0.478079136180971	0.348281226757656	0.348017031501043
5460	0.333353489676037	0.341830821555668	0.207204271792839	0.478065535425033	0.348260977577163	0.348003199938264
5461	0.333330305110102	0.341810800318102	0.207196103377770	0.478051937892799	0.348240733434587	0.347989372809229
5462	0.333307129935820	0.341790784299920	0.207187938896590	0.478038343583638	0.348220494329493	0.347975550112434
5463	0.333283964148285	0.341770773500192	0.207179778346815	0.478024752496920	0.348200260261440	0.347961731846373
5464	0.333260807742597	0.341750767917988	0.207171621725966	0.478011164632012	0.348180031229987	0.347947918009543
5465	0.333237660713858	0.341730767552376	0.207163469031565	0.477997579988284	0.348159807234693	0.347934108600439
5466	0.333214523057173	0.341710772402421	0.207155320261133	0.477983998565102	0.348139588275113	0.347920303617557
5467	0.333191394767649	0.341690782467191	0.207147175412197	0.477970420361835	0.348119374350802	0.347906503059394
5468	0.333168275840396	0.341670797745750	0.207139034482282	0.477956845377851	0.348099165461311	0.347892706924445
5469	0.333145166270530	0.341650818237163	0.207130897468920	0.477943273612515	0.348078961606193	0.347878915211207
5470	0.333122066053165	0.341630843940493	0.207122764369639	0.477929705065196	0.348058762784996	0.347865127918178
5471	0.333098975183421	0.341610874854802	0.207114635181974	0.477916139735260	0.348038568997268	0.347851345043853
5472	0.333075893656421	0.341590910979152	0.207106509903458	0.477902577622073	0.348018380242555	0.347837566586730
5473	0.333052821467290	0.341570952312603	0.207098388531629	0.477889018725002	0.347998196520402	0.347823792545307
5474	0.333029758611156	0.341550998854215	0.207090271064025	0.477875463043413	0.347978017830352	0.347810022918081
5475	0.333006705083151	0.341531050603046	0.207082157498185	0.477861910576672	0.347957844171944	0.347796257703550
5476	0.332983660878408	0.341511107558156	0.207074047831653	0.477848361324143	0.347937675544720	0.347782496900211
5477	0.332960625992064	0.341491169718600	0.207065942061972	0.477834815285193	0.347917511948217	0.347768740506563
5478	0.332937600419260	0.341471237083435	0.207057840186690	0.477821272459186	0.347897353381972	0.347754988521104
5479	0.332914584155138	0.341451309651714	0.207049742203352	0.477807732845487	0.347877199845519	0.347741240942333
5480	0.332891577194843	0.341431387422495	0.207041648109509	0.477794196443461	0.347857051338390	0.347727497768748
5481	0.332868579533526	0.341411470394828	0.207033557902713	0.477780663252472	0.347836907860119	0.347713758998849
5482	0.332845591166336	0.341391558567768	0.207025471580518	0.477767133271883	0.347816769410234	0.347700024631135
5483	0.332822612088429	0.341371651940365	0.207017389140479	0.477753606501060	0.347796635988264	0.347686294664104
5484	0.332799642294962	0.341351750511671	0.207009310580153	0.477740082939365	0.347776507593735	0.347672569096257
5485	0.332776681781096	0.341331854280735	0.207001235897099	0.477726562586161	0.347756384226174	0.347658847926093
5486	0.332753730541992	0.341311963246606	0.206993165088880	0.477713045440813	0.347736265885102	0.347645131152113
5487	0.332730788572819	0.341292077408331	0.206985098153056	0.477699531502682	0.347716152570043	0.347631418772816
5488	0.332707855868744	0.341272196764960	0.206977035087193	0.477686020771132	0.347696044280515	0.347617710786703
5489	0.332684932424939	0.341252321315537	0.206968975888859	0.477672513245524	0.347675941016040	0.347604007192275
5490	0.332662018236580	0.341232451059109	0.206960920555620	0.477659008925221	0.347655842776132	0.347590307988032
5491	0.332639113298844	0.341212585994720	0.206952869085049	0.477645507809585	0.347635749560309	0.347576613172475
5492	0.332616217606912	0.341192726121413	0.206944821474717	0.477632009897978	0.347615661368083	0.347562922744106
5493	0.332593331155967	0.341172871438232	0.206936777722198	0.477618515189761	0.347595578198968	0.347549236701426
5494	0.332570453941195	0.341153021944219	0.206928737825068	0.477605023684295	0.347575500052474	0.347535555042937
5495	0.332547585957786	0.341133177638414	0.206920701780905	0.477591535380941	0.347555426928111	0.347521877767140
5496	0.332524727200932	0.341113338519859	0.206912669587289	0.477578050279060	0.347535358825386	0.347508204872539
5497	0.332501877665828	0.341093504587592	0.206904641241802	0.477564568378013	0.347515295743806	0.347494536357634
5498	0.332479037347672	0.341073675840652	0.206896616742026	0.477551089677160	0.347495237682874	0.347480872220929
5499	0.332456206241664	0.341053852278077	0.206888596085547	0.477537614175861	0.347475184642096	0.347467212460926
5500	0.332433384343009	0.341034033898904	0.206880579269953	0.477524141873476	0.347455136620970	0.347453557076128
5501	0.332410571646914	0.341014220702169	0.206872566292831	0.477510672769365	0.347435093618999	0.347435093618999
5502	0.332387768148586	0.340994412686906	0.206864557151773	0.477497206862886	0.347415055635680	0.347415055635680
5503	0.332364973843240	0.340974609852152	0.206856551844373	0.477483744153400	0.347395022670511	0.347395022670511
5504	0.332342188726089	0.340954812196938	0.206848550368223	0.477470284640264	0.347374994722986	0.347374994722986
5505	0.332319412792352	0.340935019720299	0.206840552720921	0.477456828322839	0.347354971792599	0.347354971792599
5506	0.332296646037251	0.340915232421264	0.206832558900064	0.477443375200482	0.347334953878843	0.347334953878843
5507	0.332273888456009	0.340895450298866	0.206824568903253	0.477429925272552	0.347314940981208	0.347314940981208
5508	0.332251140043851	0.340875673352135	0.206816582728089	0.477416478538406	0.347294933099184	0.347294933099184
5509	0.332228400796009	0.340855901580100	0.206808600372177	0.477403034997403	0.347274930232259	0.347274930232259
5510	0.332205670707715	0.340836134981790	0.206800621833122	0.477389594648900	0.347254932379918	0.347254932379918
5511	0.332182949774202	0.340816373556232	0.206792647108530	0.477376157492255	0.347234939541647	0.347234939541647
5512	0.332160237990711	0.340796617302453	0.206784676196012	0.477362723526824	0.347214951716928	0.347214951716928
5513	0.332137535352482	0.340776866219480	0.206776709093178	0.477349292751965	0.347194968905243	0.347194968905243
5514	0.332114841854758	0.340757120306336	0.206768745797642	0.477335865167035	0.347174991106073	0.347174991106073
5515	0.332092157492787	0.340737379562048	0.206760786307017	0.477322440771390	0.347155018318895	0.347155018318895
5516	0.332069482261817	0.340717643985639	0.206752830618921	0.477309019564386	0.347135050543188	0.347135050543188
5517	0.332046816157102	0.340697913576131	0.206744878730971	0.477295601545380	0.347115087778427	0.347115087778427
5518	0.332024159173896	0.340678188332546	0.206736930640789	0.477282186713727	0.347095130024085	0.347095130024085
5519	0.332001511307458	0.340658468253905	0.206728986345994	0.477268775068783	0.347075177279636	0.347075177279636
5520	0.331978872553048	0.340638753339230	0.206721045844213	0.477255366609903	0.347055229544551	0.347055229544551
5521	0.331956242905931	0.340619043587538	0.206713109133069	0.477241961336443	0.347035286818299	0.347035286818299
5522	0.331933622361373	0.340599338997850	0.206705176210192	0.477228559247758	0.347015349100349	0.347015349100349
5523	0.331911010914643	0.340579639569183	0.206697247073209	0.477215160343202	0.346995416390167	0.346995416390167
5524	0.331888408561013	0.340559945300554	0.206689321719752	0.477201764622130	0.346975488687219	0.346975488687219
5525	0.331865815295760	0.340540256190979	0.206681400147453	0.477188372083897	0.346955565990968	0.346955565990968
5526	0.331843231114160	0.340520572239475	0.206673482353947	0.477174982727857	0.346935648300876	0.346935648300876
5527	0.331820656011495	0.340500893445056	0.206665568336872	0.477161596553363	0.346915735616405	0.346915735616405
5528	0.331798089983048	0.340481219806735	0.206657658093864	0.477148213559769	0.346895827937014	0.346895827937014
5529	0.331775533024105	0.340461551323526	0.206649751622565	0.477134833746430	0.346875925262161	0.346875925262161
5530	0.331752985129957	0.340441887994442	0.206641848920615	0.477121457112697	0.346856027591301	0.346856027591301
5531	0.331730446295895	0.340422229818494	0.206633949985659	0.477108083657925	0.346836134923890	0.346836134923890
5532	0.331707916517213	0.340402576794692	0.206626054815342	0.477094713381467	0.346816247259382	0.346816247259382
5533	0.331685395789210	0.340382928922047	0.206618163407311	0.477081346282674	0.346796364597229	0.346796364597229
5534	0.331662884107187	0.340363286199569	0.206610275759215	0.477067982360900	0.346776486936880	0.346776486936880
